timestamp,buy_vol,sell_vol,buy_sell_ratio
1690788900000,59.435,109.344,0.5436
1690789200000,115.628,62.334,1.855
1690789500000,43.822,88.673,0.4942
1690789800000,204.783,183.728,1.1146
1690790100000,112.573,256.285,0.4392
1690790400000,334.82,316.096,1.0592
1690790700000,157.122,95.179,1.6508
1690791000000,197.278,120.382,1.6388
1690791300000,333.22,512.068,0.6507
1690791600000,430.211,167.376,2.5703
1690791900000,809.672,553.977,1.4616
1690792200000,143.19,150.028,0.9544
1690792500000,139.738,164.411,0.8499
1690792800000,144.431,162.273,0.89
1690793100000,154.537,153.79,1.0049
1690793400000,175.98,89.186,1.9732
1690793700000,118.544,38.409,3.0864
1690794000000,63.432,114.754,0.5528
1690794300000,110.911,75.993,1.4595
1690794600000,97.691,335.283,0.2914
1690794900000,279.518,420.919,0.6641
1690795200000,230.159,143.703,1.6016
1690795500000,120.241,234.344,0.5131
1690795800000,334.462,516.936,0.647
1690796100000,257.018,124.406,2.066
1690796400000,109.169,179.391,0.6086
1690796700000,816.736,671.426,1.2164
1690797000000,642.151,283.947,2.2615
1690797300000,464.263,128.936,3.6007
1690797600000,90.659,198.161,0.4575
1690797900000,263.952,129.523,2.0379
1690798200000,123.081,114.753,1.0726
1690798500000,252.738,96.623,2.6157
1690798800000,193.071,129.82,1.4872
1690799100000,416.569,89.913,4.633
1690799400000,171.45,202.483,0.8467
1690799700000,48.83,190.718,0.256
1690800000000,210.163,156.677,1.3414
1690800300000,162.047,162.212,0.999
1690800600000,135.192,116.825,1.1572
1690800900000,104.048,34.875,2.9835
1690801200000,102.645,64.259,1.5974
1690801500000,92.383,58.122,1.5895
1690801800000,130.062,87.364,1.4887
1690802100000,244.604,157.993,1.5482
1690802400000,105.497,206.357,0.5112
1690802700000,107.826,179.993,0.5991
1690803000000,145.03,121.689,1.1918
1690803300000,221.883,55.346,4.009
1690803600000,55.662,79.331,0.7016
1690803900000,93.322,71.917,1.2976
1690804200000,214.487,90.54,2.369
1690804500000,186.178,126.87,1.4675
1690804800000,245.249,223.648,1.0966
1690805100000,234.328,146.051,1.6044
1690805400000,217.545,138.76,1.5678
1690805700000,425.623,247.215,1.7217
1690806000000,104.376,130.82,0.7979
1690806300000,179.831,89.872,2.001
1690806600000,1129.345,589.165,1.9169
1690806900000,939.68,760.187,1.2361
1690807200000,356.737,422.776,0.8438
1690807500000,1100.398,531.627,2.0699
1690807800000,291.085,365.586,0.7962
1690808100000,549.666,501.288,1.0965
1690808400000,358.36,646.489,0.5543
1690808700000,278.467,513.005,0.5428
1690809000000,193.685,500.276,0.3872
1690809300000,344.831,226.263,1.524
1690809600000,194.967,421.139,0.463
1690809900000,286.262,570.271,0.502
1690810200000,444.843,653.381,0.6808
1690810500000,533.301,809.735,0.6586
1690810800000,360.398,867.359,0.4155
1690811100000,450.569,387.785,1.1619
1690811400000,1266.125,2775.762,0.4561
1690811700000,1503.941,1417.232,1.0612
1690812000000,1579.118,2363.026,0.6683
1690812300000,752.639,423.587,1.7768
1690812600000,652.299,382.42,1.7057
1690812900000,427.609,356.521,1.1994
1690813200000,348.754,501.795,0.695
1690813500000,334.266,238.088,1.404
1690813800000,462.822,797.389,0.5804
1690814100000,1409.311,1553.635,0.9071
1690814400000,583.318,342.239,1.7044
1690814700000,508.902,622.157,0.818
1690815000000,417.06,274.506,1.5193
1690815300000,329.184,472.123,0.6972
1690815600000,1311.651,757.074,1.7325
1690815900000,386.42,270.409,1.429
1690816200000,547.018,180.24,3.0349
1690816500000,346.322,444.118,0.7798
1690816800000,215.729,217.566,0.9916
1690817100000,410.581,644.087,0.6375
1690817400000,1389.173,2270.463,0.6118
1690817700000,475.898,324.231,1.4678
1690818000000,938.174,1330.214,0.7053
1690818300000,632.913,538.185,1.176
1690818600000,1030.599,694.757,1.4834
1690818900000,443.662,305.185,1.4537
1690819200000,1694.016,1367.292,1.239
1690819500000,1328.09,2138.123,0.6211
1690819800000,997.927,1009.455,0.9886
1690820100000,1489.218,1100.616,1.3531
1690820400000,632.094,533.594,1.1846
1690820700000,419.553,496.249,0.8454
1690821000000,616.46,383.96,1.6055
1690821300000,352.284,431.757,0.8159
1690821600000,332.785,321.427,1.0353
1690821900000,341.215,229.346,1.4878
1690822200000,200.744,257.808,0.7787
1690822500000,120.3,219.774,0.5474
1690822800000,260.767,264.707,0.9851
1690823100000,430.627,265.684,1.6208
1690823400000,340.979,326.72,1.0436
1690823700000,243.231,369.633,0.658
1690824000000,560.335,928.359,0.6036
1690824300000,1221.596,1631.565,0.7487
1690824600000,525.393,578.819,0.9077
1690824900000,727.261,378.56,1.9211
1690825200000,728.774,408.084,1.7858
1690825500000,1355.442,877.279,1.5451
1690825800000,552.711,625.291,0.8839
1690826100000,340.361,533.363,0.6381
1690826400000,330.973,389.412,0.8499
1690826700000,482.867,225.857,2.1379
1690827000000,127.384,129.276,0.9854
1690827300000,78.748,119.718,0.6578
1690827600000,911.735,1723.879,0.5289
1690827900000,649.327,529.354,1.2266
1690828200000,430.137,481.42,0.8935
1690828500000,325.786,223.761,1.456
1690828800000,163,294.58,0.5533
1690829100000,313.187,189.55,1.6523
1690829400000,237.652,301.997,0.7869
1690829700000,144.835,132.433,1.0936
1690830000000,164.267,278.801,0.5892
1690830300000,538.617,271.679,1.9825
1690830600000,280.665,128.791,2.1792
1690830900000,344.402,180.836,1.9045
1690831200000,659.267,446.723,1.4758
1690831500000,104.272,118.987,0.8763
1690831800000,406.663,237.82,1.71
1690832100000,211.484,299.431,0.7063
1690832400000,189.636,105.108,1.8042
1690832700000,124.14,275.492,0.4506
1690833000000,236.333,186.633,1.2663
1690833300000,1384.998,2788.392,0.4967
1690833600000,943.561,1153.068,0.8183
1690833900000,1136.998,689.119,1.6499
1690834200000,711.441,490.249,1.4512
1690834500000,446.126,200.183,2.2286
1690834800000,530.929,367.005,1.4467
1690835100000,617.834,344.622,1.7928
1690835400000,428.301,420.399,1.0188
1690835700000,210.563,250.91,0.8392
1690836000000,681.772,805.551,0.8463
1690836300000,945.429,1041.469,0.9078
1690836600000,602.356,315.784,1.9075
1690836900000,356.494,244.848,1.456
1690837200000,407.844,859.817,0.4743
1690837500000,480.548,708.886,0.6779
1690837800000,232.71,319.319,0.7288
1690838100000,373.764,225.426,1.658
1690838400000,1753.321,1436.959,1.2202
1690838700000,956.406,888.183,1.0768
1690839000000,619.897,336.32,1.8432
1690839300000,155.798,256.303,0.6079
1690839600000,149.755,124.968,1.1983
1690839900000,49.185,80.42,0.6116
1690840200000,143.241,76.649,1.8688
1690840500000,228.914,112.543,2.034
1690840800000,351.141,651.927,0.5386
1690841100000,185.959,152.079,1.2228
1690841400000,115.598,93.292,1.2391
1690841700000,220.341,104.108,2.1165
1690842000000,120.397,62.026,1.9411
1690842300000,55.861,111.064,0.503
1690842600000,74.072,220.04,0.3366
1690842900000,204.939,258.398,0.7931
1690843200000,185.816,222.853,0.8338
1690843500000,198.552,193.333,1.027
1690843800000,181.797,144.623,1.257
1690844100000,60.765,74.32,0.8176
1690844400000,117.566,181.1,0.6492
1690844700000,64.553,88.67,0.728
1690845000000,73.006,198.174,0.3684
1690845300000,337.554,302.918,1.1143
1690845600000,62.459,101.98,0.6125
1690845900000,84.273,162.459,0.5187
1690846200000,143.376,71.842,1.9957
1690846500000,119.185,135.276,0.8811
1690846800000,220.824,184.461,1.1971
1690847100000,315.463,226.131,1.395
1690847400000,138.631,179.795,0.7711
1690847700000,149.713,106.517,1.4055
1690848000000,105.975,191.381,0.5537
1690848300000,259.505,274.887,0.944
1690848600000,132.745,47.354,2.8032
1690848900000,208.702,110.938,1.8812
1690849200000,288.433,236.41,1.2201
1690849500000,200.776,150.781,1.3316
1690849800000,224.993,158.065,1.4234
1690850100000,124.081,166.355,0.7459
1690850400000,338.644,208.815,1.6217
1690850700000,332.567,205.203,1.6207
1690851000000,168.853,214.848,0.7859
1690851300000,352.653,229.663,1.5355
1690851600000,1788.244,776.96,2.3016
1690851900000,906.542,748.397,1.2113
1690852200000,518.954,536,0.9682
1690852500000,226.028,477.026,0.4738
1690852800000,119.256,367.099,0.3249
1690853100000,220.087,228.516,0.9631
1690853400000,327.51,771.019,0.4248
1690853700000,313.647,201.654,1.5554
1690854000000,126.966,216.381,0.5868
1690854300000,166.19,301.479,0.5512
1690854600000,620.678,1256.801,0.4939
1690854900000,452.793,610.265,0.742
1690855200000,438.589,352.683,1.2436
1690855500000,1408.743,5249.434,0.2684
1690855800000,10140.682,14794.509,0.6854
1690856100000,2999.995,2490.802,1.2044
1690856400000,1235.733,1961.251,0.6301
1690856700000,923.802,865.015,1.068
1690857000000,761.303,787.734,0.9664
1690857300000,569.814,702.556,0.8111
1690857600000,705.638,468.702,1.5055
1690857900000,511.466,409.121,1.2502
1690858200000,310.877,534.739,0.5814
1690858500000,388.245,748.532,0.5187
1690858800000,1876.511,2381.189,0.7881
1690859100000,707.383,560.102,1.263
1690859400000,554.138,351.557,1.5762
1690859700000,363.386,523.508,0.6941
1690860000000,904.673,918.415,0.985
1690860300000,816.608,996.244,0.8197
1690860600000,476.207,605.065,0.787
1690860900000,609.736,1031.935,0.5909
1690861200000,1086.395,979.689,1.1089
1690861500000,1084.415,890.312,1.218
1690861800000,576.625,583.606,0.988
1690862100000,954.388,1519.516,0.6281
1690862400000,1375.5,1571.426,0.8753
1690862700000,916.293,551.267,1.6622
1690863000000,427.678,493.884,0.8659
1690863300000,1037.612,669.989,1.5487
1690863600000,1118.121,905.636,1.2346
1690863900000,792.599,488.827,1.6214
1690864200000,443.568,310.293,1.4295
1690864500000,980.889,564.146,1.7387
1690864800000,329.535,589.043,0.5594
1690865100000,249.303,435.683,0.5722
1690865400000,331.414,329.259,1.0065
1690865700000,360.155,302.903,1.189
1690866000000,655.348,434.218,1.5093
1690866300000,278.651,215.726,1.2917
1690866600000,223.169,237.601,0.9393
1690866900000,780.041,329.454,2.3677
1690867200000,394.194,268.795,1.4665
1690867500000,208.144,379.458,0.5485
1690867800000,438.999,252.264,1.7402
1690868100000,257.343,133.541,1.9271
1690868400000,236.826,295.129,0.8024
1690868700000,145.757,236.224,0.617
1690869000000,354.576,186.09,1.9054
1690869300000,379.037,259.735,1.4593
1690869600000,261.819,428.599,0.6109
1690869900000,182.663,158.361,1.1535
1690870200000,737.285,320.462,2.3007
1690870500000,260.788,430.62,0.6056
1690870800000,214.602,264.082,0.8126
1690871100000,473.078,198.856,2.379
1690871400000,517.307,465.326,1.1117
1690871700000,851.746,781.683,1.0896
1690872000000,250.152,349.893,0.7149
1690872300000,186.828,239.888,0.7788
1690872600000,151.29,192.237,0.787
1690872900000,197.087,365.897,0.5386
1690873200000,551.695,482.391,1.1437
1690873500000,362.192,538.538,0.6725
1690873800000,418.364,482.934,0.8663
1690874100000,303.996,298.021,1.02
1690874400000,374.258,298.495,1.2538
1690874700000,185.481,74.114,2.5026
1690875000000,193.783,149.565,1.2956
1690875300000,519.821,381.608,1.3622
1690875600000,209.853,186.32,1.1263
1690875900000,172.929,283.511,0.61
1690876200000,235.93,118.23,1.9955
1690876500000,187.094,151.963,1.2312
1690876800000,342.822,460.804,0.744
1690877100000,103.804,192.275,0.5399
1690877400000,97.367,191.025,0.5097
1690877700000,402.225,251.3,1.6006
1690878000000,257.547,176.199,1.4617
1690878300000,575.366,272.318,2.1128
1690878600000,350.258,424.364,0.8254
1690878900000,240.232,173.12,1.3877
1690879200000,208.21,336.881,0.6181
1690879500000,174.164,204.709,0.8508
1690879800000,130.768,99.694,1.3117
1690880100000,791.396,417.768,1.8943
1690880400000,350.812,781.283,0.449
1690880700000,234.364,151.924,1.5426
1690881000000,239.598,308.262,0.7773
1690881300000,173.814,285.957,0.6078
1690881600000,180.363,239.956,0.7517
1690881900000,181.736,540.134,0.3365
1690882200000,246.462,351.533,0.7011
1690882500000,242.371,58.159,4.1674
1690882800000,81.401,184.587,0.441
1690883100000,189.618,236.54,0.8016
1690883400000,152.988,131.332,1.1649
1690883700000,141.449,215.414,0.6566
1690884000000,452.852,719.382,0.6295
1690884300000,133.084,87.747,1.5167
1690884600000,124.017,272.971,0.4543
1690884900000,225.303,218.277,1.0322
1690885200000,638.588,881.057,0.7248
1690885500000,130.39,188.021,0.6935
1690885800000,325.725,237.363,1.3723
1690886100000,186.507,165.081,1.1298
1690886400000,206.824,67.377,3.0697
1690886700000,88.214,113.495,0.7773
1690887000000,586.166,279.846,2.0946
1690887300000,158.584,244.897,0.6476
1690887600000,199.773,555.342,0.3597
1690887900000,151.606,89.508,1.6938
1690888200000,79.256,252.235,0.3142
1690888500000,65.905,85.577,0.7701
1690888800000,188.055,454.614,0.4137
1690889100000,388.902,304.022,1.2792
1690889400000,398.634,535.338,0.7446
1690889700000,556.661,488.032,1.1406
1690890000000,239.562,228.433,1.0487
1690890300000,210.557,167.9,1.2541
1690890600000,235.17,258.563,0.9095
1690890900000,260.591,404.072,0.6449
1690891200000,891.274,954.642,0.9336
1690891500000,440.083,281.669,1.5624
1690891800000,362.39,589.201,0.6151
1690892100000,547.2,735.324,0.7442
1690892400000,404.73,734.901,0.5507
1690892700000,497.873,870.517,0.5719
1690893000000,3746.702,4201.342,0.8918
1690893300000,2577.173,1335.62,1.9296
1690893600000,572,469.605,1.218
1690893900000,459.665,504.749,0.9107
1690894200000,345.718,310.079,1.1149
1690894500000,408.583,263.533,1.5504
1690894800000,404.064,324.956,1.2434
1690895100000,183.394,281.121,0.6524
1690895400000,461.622,279.568,1.6512
1690895700000,538.908,371.806,1.4494
1690896000000,209.531,243.16,0.8617
1690896300000,336.467,261.511,1.2866
1690896600000,347.438,409.296,0.8489
1690896900000,224.128,269.152,0.8327
1690897200000,188.123,200.3,0.9392
1690897500000,342.339,281.381,1.2166
1690897800000,393.9,395.723,0.9954
1690898100000,182.575,307.225,0.5943
1690898400000,576.105,621.13,0.9275
1690898700000,235.58,341.775,0.6893
1690899000000,382.991,910.229,0.4208
1690899300000,485.083,488.145,0.9937
1690899600000,720.973,469.695,1.535
1690899900000,425.417,376.085,1.1312
1690900200000,511.712,762.38,0.6712
1690900500000,452.131,282.548,1.6002
1690900800000,370.119,587.56,0.6299
1690901100000,409.125,342.623,1.1941
1690901400000,251.014,353.928,0.7092
1690901700000,1100.707,1337.407,0.823
1690902000000,1199.634,1027.127,1.168
1690902300000,641.812,505.094,1.2707
1690902600000,329.615,258.74,1.2739
1690902900000,628.679,954.661,0.6585
1690903200000,392.395,327.188,1.1993
1690903500000,763.408,1327.559,0.575
1690903800000,10196.474,12347.752,0.8258
1690904100000,2146.958,1993.7,1.0769
1690904400000,2610.001,1763.665,1.4799
1690904700000,1402.369,1472.705,0.9522
1690905000000,1377.321,974.739,1.413
1690905300000,3108.387,2407.104,1.2913
1690905600000,1467.135,1586.869,0.9245
1690905900000,5076.758,3768.317,1.3472
1690906200000,1359.541,1415.8,0.9603
1690906500000,1051.081,1326.453,0.7924
1690906800000,701.648,942.357,0.7446
1690907100000,597.062,906.119,0.6589
1690907400000,700.981,1266.433,0.5535
1690907700000,1127.499,1924.802,0.5858
1690908000000,893.846,568.738,1.5716
1690908300000,396.964,500.901,0.7925
1690908600000,302.966,279.372,1.0845
1690908900000,352.901,393.015,0.8979
1690909200000,932.809,462.751,2.0158
1690909500000,555.286,477.088,1.1639
1690909800000,351.993,489.187,0.7195
1690910100000,380.846,399.158,0.9541
1690910400000,286.901,156.437,1.834
1690910700000,288.919,330.006,0.8755
1690911000000,202.027,518.553,0.3896
1690911300000,226.931,170.482,1.3311
1690911600000,374.791,416.185,0.9005
1690911900000,187.254,163.654,1.1442
1690912200000,87.233,170.511,0.5116
1690912500000,149.399,192.731,0.7752
1690912800000,467.317,281.791,1.6584
1690913100000,453.404,343.552,1.3198
1690913400000,638.662,480.608,1.3289
1690913700000,957.41,787.467,1.2158
1690914000000,5399.751,3923.154,1.3764
1690914300000,1448.968,1704.401,0.8501
1690914600000,1380.849,1240.703,1.113
1690914900000,446.66,696.406,0.6414
1690915200000,619.287,624.573,0.9915
1690915500000,2030.478,1443.961,1.4062
1690915800000,853.619,924.515,0.9233
1690916100000,4557.575,2877.478,1.5839
1690916400000,5227.703,5188.054,1.0076
1690916700000,1431.201,1978.607,0.7233
1690917000000,971.089,872.622,1.1128
1690917300000,704.572,1065.63,0.6612
1690917600000,515.572,554.422,0.9299
1690917900000,517.033,648.865,0.7968
1690918200000,779.779,547.812,1.4234
1690918500000,630.525,764.161,0.8251
1690918800000,575.66,825.488,0.6974
1690919100000,743.431,389.401,1.9092
1690919400000,745.354,459.841,1.6209
1690919700000,307.901,431.492,0.7136
1690920000000,1289.937,936.866,1.3769
1690920300000,613.646,822.705,0.7459
1690920600000,649.085,745.003,0.8713
1690920900000,504.033,507.744,0.9927
1690921200000,759.797,681.399,1.1151
1690921500000,350.377,673.185,0.5205
1690921800000,553.714,230.855,2.3985
1690922100000,320.572,359.621,0.8914
1690922400000,565.474,579.929,0.9751
1690922700000,266.056,216.687,1.2278
1690923000000,404.997,162.754,2.4884
1690923300000,637.122,747.278,0.8526
1690923600000,186.109,267.379,0.696
1690923900000,216.868,130.258,1.6649
1690924200000,149.418,121.351,1.2313
1690924500000,562.058,310.015,1.813
1690924800000,205.485,278.318,0.7383
1690925100000,150.598,256.414,0.5873
1690925400000,1243.374,1250.009,0.9947
1690925700000,661.646,836.707,0.7908
1690926000000,256.859,520.833,0.4932
1690926300000,161.877,246.514,0.6567
1690926600000,367.781,132.217,2.7816
1690926900000,586.247,240.998,2.4326
1690927200000,253.906,406.833,0.6241
1690927500000,177.213,209.456,0.8461
1690927800000,45.049,75.196,0.5991
1690928100000,151.027,80.992,1.8647
1690928400000,105.254,207.727,0.5067
1690928700000,251.936,219.141,1.1497
1690929000000,180.697,252.099,0.7168
1690929300000,117.549,143.057,0.8217
1690929600000,146.604,101.641,1.4424
1690929900000,231.065,161.332,1.4322
1690930200000,324.737,188.514,1.7226
1690930500000,337.735,329.422,1.0252
1690930800000,489.301,226.113,2.164
1690931100000,4938.427,2288.573,2.1579
1690931400000,1444.191,1602.079,0.9014
1690931700000,976.512,1335.258,0.7313
1690932000000,3133.983,1979.598,1.5831
1690932300000,2683.726,2317.845,1.1579
1690932600000,4163.848,2846.691,1.4627
1690932900000,1595.489,1579.247,1.0103
1690933200000,1059.251,1309.919,0.8086
1690933500000,2289.901,2277.102,1.0056
1690933800000,10375.408,7073.962,1.4667
1690934100000,6344.045,5393.145,1.1763
1690934400000,6259.151,5891.557,1.0624
1690934700000,4809.863,4084.412,1.1776
1690935000000,1956.322,2456.532,0.7964
1690935300000,2099.966,1952.593,1.0755
1690935600000,1440.176,1420.572,1.0138
1690935900000,3624.655,2979.693,1.2165
1690936200000,930.757,1676.599,0.5551
1690936500000,1079.169,984.517,1.0961
1690936800000,839.085,857.673,0.9783
1690937100000,611.157,572.149,1.0682
1690937400000,946.796,711.548,1.3306
1690937700000,1039.059,763.17,1.3615
1690938000000,1652.822,1537.493,1.075
1690938300000,2783.266,2250.835,1.2365
1690938600000,3182.873,2380.853,1.3369
1690938900000,1017.656,1031.369,0.9867
1690939200000,763.377,1078.03,0.7081
1690939500000,2236.07,1250.997,1.7874
1690939800000,3999.604,3398.403,1.1769
1690940100000,1369.348,2212.575,0.6189
1690940400000,1179.982,1685.091,0.7002
1690940700000,1218.257,1336.105,0.9118
1690941000000,651.822,740.727,0.88
1690941300000,878.844,1382.016,0.6359
1690941600000,2445.659,3378.842,0.7238
1690941900000,1080.965,1160.49,0.9315
1690942200000,372.481,470.63,0.7915
1690942500000,900.977,544.302,1.6553
1690942800000,396.141,386.66,1.0245
1690943100000,210.961,166.517,1.2669
1690943400000,340.097,345.699,0.9838
1690943700000,528.431,767.905,0.6881
1690944000000,419.934,753.89,0.557
1690944300000,797.016,909.803,0.876
1690944600000,453.697,580.602,0.7814
1690944900000,358.01,608.253,0.5886
1690945200000,529.65,646.219,0.8196
1690945500000,1014.586,820.997,1.2358
1690945800000,607.908,532.724,1.1411
1690946100000,564.146,1192.684,0.473
1690946400000,971.116,565.011,1.7188
1690946700000,865.525,1581.466,0.5473
1690947000000,1081.802,1459.623,0.7412
1690947300000,1484.794,1958.871,0.758
1690947600000,467.1,571.91,0.8167
1690947900000,624.177,1011.459,0.6171
1690948200000,1210.502,1913.432,0.6326
1690948500000,1164.173,982.537,1.1849
1690948800000,1122.604,1376.259,0.8157
1690949100000,933.813,922.346,1.0124
1690949400000,923.232,1133.944,0.8142
1690949700000,948.944,595.45,1.5937
1690950000000,603.98,369.948,1.6326
1690950300000,1595.124,935.871,1.7044
1690950600000,1627.034,556.552,2.9234
1690950900000,483.123,529.177,0.913
1690951200000,195.198,258.228,0.7559
1690951500000,299.936,671.362,0.4468
1690951800000,180.162,375.022,0.4804
1690952100000,604.953,353.889,1.7094
1690952400000,222.538,416.641,0.5341
1690952700000,261.956,252.778,1.0363
1690953000000,278.23,227.101,1.2251
1690953300000,308.398,294.108,1.0486
1690953600000,218.377,175.901,1.2415
1690953900000,409.163,707.994,0.5779
1690954200000,556.846,570.953,0.9753
1690954500000,329.168,227.385,1.4476
1690954800000,233.306,350.352,0.6659
1690955100000,296.183,638.27,0.464
1690955400000,821.896,220.568,3.7263
1690955700000,257.798,215.823,1.1945
1690956000000,505.636,310.938,1.6262
1690956300000,547.345,391.926,1.3966
1690956600000,189.394,307.1,0.6167
1690956900000,170.876,247.735,0.6898
1690957200000,207.749,191.229,1.0864
1690957500000,706.925,474.393,1.4902
1690957800000,133.386,172.393,0.7737
1690958100000,178.324,236.66,0.7535
1690958400000,135.001,144.806,0.9323
1690958700000,188.372,402.946,0.4675
1690959000000,700.926,1380.376,0.5078
1690959300000,693.731,856.885,0.8096
1690959600000,845.367,480.082,1.7609
1690959900000,575.906,389.171,1.4798
1690960200000,913.417,473.764,1.928
1690960500000,315.726,295.353,1.069
1690960800000,191.731,323.511,0.5927
1690961100000,189.023,295.308,0.6401
1690961400000,265.856,224.018,1.1868
1690961700000,303.205,332.696,0.9114
1690962000000,206.011,150.842,1.3657
1690962300000,158.421,276.761,0.5724
1690962600000,381.58,559.332,0.6822
1690962900000,688.593,889.497,0.7741
1690963200000,1266.38,1834.078,0.6905
1690963500000,930.528,1072.836,0.8674
1690963800000,2287.524,2881.003,0.794
1690964100000,4746.2,5937.403,0.7994
1690964400000,2619.15,1744.215,1.5016
1690964700000,880.683,863.37,1.0201
1690965000000,1138.872,1263.787,0.9012
1690965300000,3421.384,1868.359,1.8312
1690965600000,597.891,559.361,1.0689
1690965900000,702.139,635.057,1.1056
1690966200000,520.654,633.273,0.8222
1690966500000,633.437,1680.255,0.377
1690966800000,791.426,1160.79,0.6818
1690967100000,661.257,408.467,1.6189
1690967400000,426.944,996.998,0.4282
1690967700000,833.454,560.593,1.4867
1690968000000,602.567,1378.817,0.437
1690968300000,302.545,283.694,1.0664
1690968600000,405.387,1245.897,0.3254
1690968900000,539.082,489.281,1.1018
1690969200000,341.588,449.518,0.7599
1690969500000,301.151,332.176,0.9066
1690969800000,391.625,185.076,2.116
1690970100000,141.952,255.105,0.5564
1690970400000,380.705,349.145,1.0904
1690970700000,144.629,208.755,0.6928
1690971000000,237.136,175.738,1.3494
1690971300000,141.358,188.834,0.7486
1690971600000,329.212,234.537,1.4037
1690971900000,586.519,393.28,1.4914
1690972200000,284.838,290.742,0.9797
1690972500000,1588.119,638.134,2.4887
1690972800000,575.396,588.644,0.9775
1690973100000,484.995,343.767,1.4108
1690973400000,197.951,234.981,0.8424
1690973700000,272.755,168.19,1.6217
1690974000000,1121.857,738.762,1.5186
1690974300000,317.849,1492.579,0.213
1690974600000,498.837,547.452,0.9112
1690974900000,109.586,170.981,0.6409
1690975200000,172.516,237.537,0.7263
1690975500000,165.772,195.192,0.8493
1690975800000,195.94,145.273,1.3488
1690976100000,305.956,124.776,2.452
1690976400000,848.139,285.8,2.9676
1690976700000,658.475,825.786,0.7974
1690977000000,947.913,457.826,2.0705
1690977300000,816.268,514.559,1.5863
1690977600000,1387.546,815.888,1.7007
1690977900000,799.06,930.154,0.8591
1690978200000,370.102,673.696,0.5494
1690978500000,635.317,1467.442,0.4329
1690978800000,321.346,416.985,0.7706
1690979100000,287.456,292.209,0.9837
1690979400000,130.747,340.717,0.3837
1690979700000,373.142,1038.617,0.3593
1690980000000,422.271,553.501,0.7629
1690980300000,589.078,789.46,0.7462
1690980600000,475.939,683.693,0.6961
1690980900000,605.319,857.516,0.7059
1690981200000,632.787,731.335,0.8652
1690981500000,587.736,1202.207,0.4889
1690981800000,625.753,864.166,0.7241
1690982100000,1176.048,911.242,1.2906
1690982400000,337.027,337.858,0.9975
1690982700000,603.062,695.44,0.8672
1690983000000,1509.638,2539.497,0.5945
1690983300000,2109.363,1075.484,1.9613
1690983600000,950.169,761.328,1.248
1690983900000,747.158,761.82,0.9808
1690984200000,700.053,930.638,0.7522
1690984500000,782.565,560.384,1.3965
1690984800000,517.096,703.724,0.7348
1690985100000,3256.532,5593.392,0.5822
1690985400000,2912.124,2627.787,1.1082
1690985700000,1487.109,1415.65,1.0505
1690986000000,892.016,674.759,1.322
1690986300000,502.266,989.872,0.5074
1690986600000,1453.199,1242.622,1.1695
1690986900000,448.5,392.784,1.1418
1690987200000,432.23,539.669,0.8009
1690987500000,1001.366,912.997,1.0968
1690987800000,523.962,506.285,1.0349
1690988100000,735.965,1041.683,0.7065
1690988400000,2174.946,2310.579,0.9413
1690988700000,1900.534,1705.415,1.1144
1690989000000,524.101,639.574,0.8195
1690989300000,1328.227,1780.203,0.7461
1690989600000,3588.274,3315.89,1.0821
1690989900000,1435.201,1076.001,1.3338
1690990200000,1780.209,1501.85,1.1853
1690990500000,912.667,1055.403,0.8648
1690990800000,360.203,451.166,0.7984
1690991100000,368.99,455.041,0.8109
1690991400000,313.934,388.43,0.8082
1690991700000,148.639,191.608,0.7757
1690992000000,596.067,799.969,0.7451
1690992300000,592.303,289.557,2.0455
1690992600000,374.26,538.842,0.6946
1690992900000,819.929,1605.095,0.5108
1690993200000,458.415,823.952,0.5564
1690993500000,398.101,272.979,1.4584
1690993800000,1052.877,1214.177,0.8672
1690994100000,883.875,504.401,1.7523
1690994400000,531.832,487.136,1.0918
1690994700000,1206.083,714.25,1.6886
1690995000000,11071.085,17450.429,0.6344
1690995300000,6495.3,7389.62,0.879
1690995600000,4781.178,4484.228,1.0662
1690995900000,1798.117,1843.567,0.9753
1690996200000,1060.858,1191.871,0.8901
1690996500000,2810.556,1777.458,1.5812
1690996800000,972.629,1344.037,0.7237
1690997100000,1283.295,759.994,1.6886
1690997400000,570.376,906.218,0.6294
1690997700000,1985.555,1333.5,1.489
1690998000000,709.888,1367.496,0.5191
1690998300000,771.414,775.114,0.9952
1690998600000,817.813,790.312,1.0348
1690998900000,777.599,827.614,0.9396
1690999200000,504.981,621.341,0.8127
1690999500000,424.953,427.476,0.9941
1690999800000,230.291,221.567,1.0394
1691000100000,472.004,418.637,1.1275
1691000400000,748.571,1240.215,0.6036
1691000700000,707.492,540.006,1.3102
1691001000000,254.906,527.196,0.4835
1691001300000,1010.197,1561.056,0.6471
1691001600000,804.814,522.715,1.5397
1691001900000,430.473,470.771,0.9144
1691002200000,607.982,677.575,0.8973
1691002500000,864.426,451.01,1.9166
1691002800000,618.268,531.513,1.1632
1691003100000,308.401,249.966,1.2338
1691003400000,169.86,263.511,0.6446
1691003700000,655.196,393.641,1.6645
1691004000000,344.346,315.47,1.0915
1691004300000,300.695,297.703,1.0101
1691004600000,268.294,395.393,0.6786
1691004900000,294.627,144.319,2.0415
1691005200000,428.957,316.342,1.356
1691005500000,458.861,427.526,1.0733
1691005800000,404.071,446.933,0.9041
1691006100000,343.284,389.077,0.8823
1691006400000,253.099,311.779,0.8118
